Id,carat,cut,color,clarity,depth,table,price,x,y,z
30241,0.7,Very Good,E,SI2,63.1,54.0,2066,5.73,5.65,3.59
30242,0.58,Fair,G,VS2,65.0,56.0,1430,5.23,5.17,3.38
30243,0.39,Ideal,H,VVS2,61.9,54.0,911,4.7,4.73,2.92
30244,1.14,Ideal,H,VS2,61.6,56.0,5831,6.68,6.72,4.13
30245,0.78,Very Good,G,VS2,62.6,58.0,3113,5.81,5.89,3.66
30246,1.23,Ideal,G,VS1,61.8,57.0,8465,6.89,6.86,4.25
30247,0.71,Ideal,H,IF,61.6,55.0,3290,5.75,5.78,3.55
30248,0.7,Good,D,SI2,63.1,60.0,2221,5.56,5.62,3.53
30249,1.23,Ideal,I,VS1,61.1,57.0,7881,6.88,6.9,4.21
30250,0.7,Premium,F,VVS1,63.0,60.0,3204,5.62,5.59,3.53
30251,1.53,Ideal,G,VS2,62.8,57.0,12907,7.48,7.43,4.63
30252,0.34,Premium,E,SI1,60.7,60.0,596,4.48,4.51,2.73
30253,0.73,Premium,F,SI1,62.1,58.0,2527,5.74,5.72,3.56
30254,0.38,Ideal,F,SI1,61.7,56.0,766,4.68,4.72,2.9
30255,0.73,Premium,F,SI1,61.7,58.0,2527,5.74,5.7,3.53
30256,0.57,Ideal,E,VS2,62.2,55.0,1698,5.3,5.34,3.31
30257,0.76,Ideal,E,SI1,62.7,54.0,2858,5.88,5.83,3.67
30258,0.57,Ideal,H,IF,61.0,57.0,2210,5.35,5.38,3.27
30259,1.04,Premium,E,SI2,61.0,60.0,4240,6.57,6.52,3.99
30260,1.01,Premium,G,SI1,62.7,59.0,4808,6.41,6.35,4.0
30261,0.53,Ideal,E,VS2,61.9,56.0,1813,5.21,5.19,3.22
30262,0.32,Ideal,E,VS1,61.9,56.0,972,4.41,4.38,2.72
30263,1.52,Premium,D,SI1,60.8,61.0,11220,7.39,7.26,4.45
30264,1.01,Very Good,I,SI2,59.2,59.0,3792,6.52,6.62,3.89
30265,0.59,Ideal,F,VVS2,62.0,54.0,2679,5.36,5.38,3.33
30266,1.0,Premium,D,VS2,59.6,60.0,6868,6.57,6.52,3.9
30267,1.27,Ideal,G,VS1,61.2,57.0,11206,6.97,6.98,4.27
30268,1.0,Good,H,SI2,63.8,55.0,3640,6.28,6.24,4.0
30269,0.24,Premium,D,VVS2,58.8,58.0,668,4.08,4.05,2.39
30270,0.72,Very Good,G,VVS2,62.5,58.0,2889,5.68,5.72,3.56
30271,1.52,Ideal,G,VVS1,62.4,55.0,15959,7.3,7.39,4.58
30272,0.25,Ideal,G,VVS1,62.6,55.0,582,4.03,4.04,2.52
30273,0.93,Ideal,E,SI1,61.9,55.0,4511,6.26,6.31,3.89
30274,1.51,Very Good,F,VVS2,63.1,56.0,17317,7.32,7.26,4.6
30275,1.05,Premium,G,SI2,62.7,54.0,4018,6.51,6.48,4.07
30276,0.35,Ideal,H,IF,61.7,56.0,921,4.53,4.55,2.8
30277,0.7,Premium,G,SI1,61.6,61.0,2285,5.7,5.63,3.49
30278,0.44,Premium,E,VS2,60.4,58.0,1003,4.87,4.93,2.96
30279,0.71,Fair,F,VS1,57.3,67.0,2707,5.96,5.76,3.36
30280,0.65,Fair,F,VS2,58.3,64.0,1881,5.7,5.62,3.3
30281,0.4,Good,G,IF,59.7,62.0,1120,4.75,4.8,2.85
30282,0.3,Premium,D,VS2,60.7,60.0,911,4.37,4.33,2.64
30283,0.56,Premium,E,VS2,61.8,56.0,1915,5.31,5.28,3.27
30284,0.52,Ideal,D,VS2,61.0,57.0,1868,5.21,5.18,3.17
30285,1.52,Ideal,I,SI2,61.7,57.0,7582,7.38,7.41,4.56
30286,0.34,Ideal,H,VVS1,61.8,57.0,775,4.44,4.46,2.75
30287,2.1,Fair,G,I1,67.4,59.0,6597,7.82,7.76,5.24
30288,0.54,Ideal,H,VS2,62.6,57.0,1389,5.24,5.2,3.27
30289,0.55,Ideal,F,SI2,61.2,56.0,1175,5.23,5.29,3.22
30290,0.55,Ideal,E,SI1,61.6,56.0,1621,5.26,5.28,3.25
30291,0.7,Premium,E,VS2,59.3,60.0,2818,5.78,5.73,3.41
30292,0.9,Ideal,E,VS2,62.3,57.0,6018,6.16,6.19,3.85
30293,1.0,Good,G,VS2,59.9,57.0,5667,6.45,6.51,3.88
30294,1.05,Premium,G,VS2,61.9,59.0,5821,6.56,6.52,4.05
30295,0.81,Very Good,G,SI2,63.2,60.0,2095,5.82,5.79,3.67
30296,0.85,Very Good,F,VS1,62.0,55.0,4293,6.08,6.14,3.78
30297,1.02,Good,G,VS2,63.8,59.0,6080,6.34,6.27,4.02
30298,1.12,Good,I,SI2,64.3,60.0,3838,6.59,6.56,4.23
30299,0.34,Premium,G,VVS2,61.4,59.0,995,4.52,4.47,2.76
30300,1.01,Very Good,E,SI1,62.0,61.0,5216,6.38,6.42,3.97
30301,1.68,Ideal,D,SI2,62.7,55.0,11147,7.45,7.58,4.71
30302,1.75,Ideal,H,I1,61.5,55.0,7409,7.78,7.75,4.78
30303,0.9,Premium,E,SI1,61.9,58.0,4209,6.17,6.1,3.8
30304,1.33,Ideal,G,VS1,62.0,55.0,10539,7.12,7.07,4.4
30305,1.03,Fair,G,SI2,65.7,59.0,2942,6.3,6.24,4.12
30306,0.28,Very Good,F,VS2,62.7,58.0,487,4.14,4.15,2.6
30307,0.4,Ideal,F,VVS1,61.5,56.0,1128,4.73,4.77,2.92
30308,0.7,Ideal,G,SI1,60.9,57.0,2394,5.77,5.79,3.52
30309,0.4,Premium,D,VS2,62.4,59.0,982,4.7,4.72,2.94
30310,1.01,Very Good,H,SI1,60.2,60.0,4617,6.5,6.48,3.91
30311,0.9,Very Good,F,SI1,63.4,56.0,3898,6.06,6.12,3.86
30312,0.32,Ideal,F,VS2,61.9,55.0,602,4.41,4.45,2.74
30313,0.7,Ideal,E,VS2,62.1,54.0,2839,5.69,5.72,3.54
30314,2.01,Very Good,I,VS2,59.6,60.0,16304,8.13,8.19,4.86
30315,0.38,Ideal,D,VVS2,61.5,56.0,1257,4.66,4.64,2.86
30316,2.02,Premium,I,VS1,60.5,62.0,14238,8.18,8.15,4.94
30317,0.76,Ideal,H,SI1,61.7,56.0,2338,5.87,5.84,3.61
30318,1.14,Very Good,H,SI1,59.2,58.0,4890,6.8,6.86,4.04
30319,1.06,Ideal,I,SI1,61.2,56.0,4749,6.6,6.57,4.03
30320,0.51,Ideal,G,VVS2,60.1,56.0,1875,5.19,5.22,3.13
30321,0.41,Ideal,G,VVS1,61.8,55.0,1230,4.78,4.76,2.95
30322,0.6,Very Good,F,IF,60.1,54.0,2988,5.5,5.58,3.33
30323,0.62,Premium,G,VS2,60.9,59.0,1841,5.52,5.48,3.35
30324,0.6,Ideal,G,VVS1,62.0,55.5,2524,5.37,5.42,3.35
30325,0.38,Ideal,I,VS1,62.3,53.4,703,4.65,4.69,2.91
30326,0.71,Very Good,D,SI1,61.1,56.0,2724,5.74,5.78,3.52
30327,0.3,Premium,D,SI2,62.2,59.0,574,4.3,4.25,2.66
30328,0.72,Ideal,F,VS1,61.5,56.0,3759,5.77,5.8,3.56
30329,0.31,Very Good,H,VVS1,63.3,58.0,907,4.32,4.28,2.72
30330,0.31,Ideal,G,VVS2,61.8,56.0,707,4.31,4.36,2.68
30331,0.91,Ideal,F,SI2,61.7,56.0,4642,6.21,6.24,3.84
30332,0.64,Ideal,H,VS2,62.3,54.0,1831,5.52,5.55,3.44
30333,1.02,Good,F,SI1,63.2,59.0,5301,6.35,6.38,4.02
30334,1.03,Fair,H,SI2,67.0,61.0,4038,6.25,6.17,4.16
30335,0.57,Premium,F,SI1,62.7,59.0,1571,5.3,5.26,3.31
30336,1.0,Good,G,SI1,63.3,60.0,4543,6.24,6.33,3.98
30337,1.0,Premium,H,SI1,61.2,62.0,4469,6.36,6.32,3.88
30338,1.06,Very Good,G,SI2,61.1,62.0,4162,6.55,6.61,4.02
30339,0.92,Premium,G,SI2,62.3,59.0,3318,6.2,6.15,3.85
30340,1.04,Ideal,H,SI1,61.6,55.0,6458,6.51,6.54,4.02
30341,1.24,Premium,F,SI1,61.4,62.0,6125,6.94,6.88,4.24
30342,0.36,Premium,I,VS1,60.9,61.0,729,4.61,4.58,2.8
30343,1.05,Very Good,D,SI1,59.3,59.0,5952,6.63,6.69,3.95
30344,0.5,Very Good,D,VS2,63.3,54.0,1758,5.07,5.04,3.2
30345,0.25,Very Good,E,VVS1,60.2,59.0,575,4.11,4.13,2.48
30346,2.0,Very Good,H,SI1,63.3,59.0,16872,8.02,8.0,5.07
30347,0.42,Ideal,F,VS1,61.4,57.0,1031,4.78,4.83,2.95
30348,0.33,Premium,E,VS1,61.5,59.0,1002,4.46,4.42,2.73
30349,0.53,Good,E,SI2,63.4,56.0,1141,5.16,5.18,3.28
30350,0.36,Premium,E,SI1,60.9,60.0,631,4.56,4.61,2.79
30351,0.42,Premium,E,SI2,58.8,60.0,838,4.9,4.86,2.87
30352,0.3,Ideal,D,VS2,61.4,54.0,911,4.34,4.33,2.66
30353,0.53,Ideal,E,VS2,60.0,57.0,1813,5.3,5.24,3.16
30354,0.28,Ideal,H,IF,63.0,55.0,586,4.14,4.19,2.62
30355,0.42,Very Good,E,VS2,62.8,59.0,958,4.76,4.8,3.0
30356,1.01,Ideal,G,VS2,62.0,54.9,6295,6.41,6.44,3.99
30357,0.41,Premium,G,VS2,59.9,59.0,1061,4.86,4.82,2.9
30358,0.4,Ideal,E,VVS2,62.2,56.0,1158,4.71,4.78,2.95
30359,1.01,Premium,G,VS2,62.1,60.0,5946,6.37,6.35,3.95
30360,0.36,Ideal,F,VS1,60.8,56.0,803,4.61,4.64,2.81
30361,1.54,Premium,F,SI2,62.0,56.0,7486,7.51,7.4,4.62
30362,0.41,Very Good,G,VVS2,63.3,59.0,1051,4.69,4.71,2.97
30363,0.49,Premium,E,VS2,58.8,59.0,1351,5.2,5.14,3.04
30364,0.38,Very Good,G,SI1,59.5,62.0,666,4.67,4.71,2.79
30365,0.54,Ideal,F,VS2,60.3,55.0,1662,5.26,5.32,3.19
30366,1.23,Good,J,SI1,63.1,57.6,4870,6.74,6.8,4.27
30367,0.88,Good,I,SI1,60.2,64.0,2581,6.22,6.18,3.73
30368,0.73,Ideal,I,VVS2,63.3,57.0,2485,5.77,5.73,3.64
30369,2.53,Premium,H,SI2,61.1,57.0,15148,8.82,8.76,5.37
30370,0.35,Ideal,D,SI1,62.3,55.0,644,4.52,4.56,2.83
30371,0.9,Good,E,VS2,64.0,58.0,4203,6.07,6.02,3.87
30372,0.53,Ideal,H,VS2,61.6,55.0,1427,5.23,5.25,3.23
30373,0.59,Very Good,H,VVS2,61.1,57.0,1771,5.39,5.48,3.32
30374,1.0,Ideal,F,VS2,62.8,57.0,6209,6.35,6.3,3.97
30375,1.22,Premium,D,VS2,59.4,59.0,9756,6.99,6.92,4.13
30376,0.82,Premium,J,SI1,61.2,58.0,2283,6.04,5.99,3.68
30377,0.56,Ideal,E,VS1,61.3,55.0,2032,5.32,5.29,3.25
30378,0.97,Premium,D,SI2,60.4,61.0,3585,6.4,6.37,3.86
30379,0.57,Ideal,F,VVS1,60.7,57.0,2507,5.39,5.36,3.26
30380,0.91,Ideal,H,SI1,62.0,56.0,4337,6.19,6.22,3.85
30381,0.93,Premium,G,SI1,61.0,59.0,4062,6.34,6.28,3.85
30382,1.01,Fair,F,SI2,65.2,57.0,3837,6.33,6.24,4.1
30383,0.35,Very Good,G,IF,59.1,59.0,1044,4.59,4.62,2.72
30384,0.3,Ideal,G,SI1,62.1,53.0,422,4.32,4.37,2.7
30385,1.61,Premium,F,VS2,62.3,59.0,15426,7.53,7.47,4.67
30386,0.3,Good,G,VS2,58.5,64.0,648,4.42,4.37,2.57
30387,0.5,Very Good,H,IF,61.0,60.0,1799,5.08,5.12,3.11
30388,0.76,Ideal,G,VS2,61.7,54.0,2954,5.88,5.92,3.64
30389,0.33,Good,I,VVS2,63.7,56.0,743,4.4,4.36,2.79
30390,1.32,Ideal,I,VS2,60.8,57.0,7079,7.02,7.07,4.28
30391,0.83,Ideal,H,VVS1,61.7,57.0,3570,6.02,6.07,3.73
30392,0.64,Very Good,F,SI1,61.2,58.0,1725,5.54,5.6,3.41
30393,0.71,Ideal,J,VS1,61.9,55.0,1932,5.69,5.75,3.54
30394,0.5,Ideal,F,SI1,59.9,56.0,1378,5.36,5.09,3.13
30395,1.0,Very Good,H,VS2,61.3,63.0,5854,6.38,6.4,3.92
30396,1.01,Very Good,F,SI1,63.1,59.0,5010,6.3,6.37,4.0
30397,0.33,Ideal,F,VS2,61.6,56.0,854,4.46,4.44,2.74
30398,0.43,Premium,D,SI1,62.4,60.0,796,4.79,4.82,3.0
30399,0.38,Ideal,G,VS1,61.8,56.0,833,4.64,4.65,2.87
30400,0.34,Ideal,H,VVS1,61.1,56.0,751,4.51,4.56,2.77
30401,0.3,Ideal,E,VS1,61.3,57.0,736,4.3,4.34,2.65
30402,2.01,Ideal,E,SI2,62.1,57.0,13387,8.0,7.88,4.93
30403,0.3,Premium,G,SI2,62.7,55.0,452,4.29,4.26,2.68
30404,0.54,Good,G,VS1,60.8,62.0,1685,5.22,5.24,3.18
30405,0.73,Ideal,G,VS1,61.7,56.0,3525,5.76,5.79,3.56
30406,0.3,Ideal,E,VS2,62.2,56.0,658,4.28,4.3,2.67
30407,0.44,Good,G,IF,58.5,61.0,1407,4.99,5.03,2.93
30408,0.3,Premium,D,IF,62.1,59.0,1208,4.29,4.27,2.66
30409,0.39,Ideal,F,SI1,61.3,56.0,707,4.73,4.77,2.91
30410,1.78,Very Good,D,SI2,63.4,60.0,10730,7.67,7.61,4.85
30411,0.72,Ideal,I,VVS2,61.5,58.0,2594,5.78,5.79,3.56
30412,1.21,Premium,G,VS2,60.3,60.0,8294,6.89,6.83,4.14
30413,0.57,Ideal,E,SI1,62.2,55.0,1613,5.37,5.31,3.32
30414,1.14,Very Good,H,SI2,63.3,57.0,4615,6.6,6.63,4.19
30415,0.72,Very Good,I,VS1,60.7,56.0,2401,5.78,5.82,3.52
30416,0.86,Ideal,E,SI2,61.8,57.0,3828,6.1,6.13,3.78
30417,0.3,Premium,H,VVS1,62.7,59.0,878,4.32,4.29,2.7
30418,0.56,Premium,G,VS1,60.5,59.0,1915,5.31,5.26,3.2
30419,0.83,Premium,E,SI1,58.4,59.0,3506,6.22,6.18,3.62
30420,1.11,Premium,H,SI2,61.5,59.0,4212,6.61,6.56,4.05
30421,0.27,Ideal,I,VS1,61.3,57.0,432,4.16,4.19,2.56
30422,1.51,Good,I,SI1,63.8,57.0,6046,7.21,7.18,4.59
30423,0.3,Ideal,D,SI1,61.0,58.0,547,4.32,4.33,2.64
30424,1.5,Premium,E,SI2,61.5,60.0,7182,7.29,7.22,4.46
30425,0.9,Premium,E,VS2,62.6,59.0,4687,6.14,6.06,3.82
30426,1.03,Premium,F,SI2,61.6,58.0,4586,6.46,6.43,3.97
30427,0.96,Very Good,F,SI1,60.6,62.0,4560,6.35,6.39,3.86
30428,1.01,Very Good,J,SI1,58.9,59.0,3952,6.56,6.62,3.88
30429,1.14,Premium,G,VS2,61.2,58.0,6619,6.75,6.71,4.12
30430,1.32,Ideal,G,VS2,62.4,57.0,8728,7.05,6.98,4.38
30431,0.32,Ideal,G,IF,61.6,55.0,918,4.42,4.45,2.73
30432,0.38,Premium,H,VS2,61.8,58.0,898,4.66,4.63,2.87
30433,0.58,Premium,I,VVS1,62.6,59.0,1758,5.31,5.27,3.31
30434,0.71,Premium,J,SI2,60.7,59.0,1609,5.75,5.71,3.48
30435,0.35,Premium,G,VVS2,62.2,58.0,1024,4.54,4.49,2.81
30436,0.28,Ideal,G,IF,61.5,57.0,650,4.19,4.21,2.58
30437,1.02,Good,I,SI1,64.2,53.0,3998,6.3,6.26,4.03
30438,0.75,Ideal,G,VS2,61.6,55.0,3073,5.86,5.89,3.62
30439,1.04,Premium,H,SI1,60.7,58.0,5179,6.55,6.53,3.97
30440,0.9,Very Good,F,VS2,63.2,58.0,4504,6.11,6.16,3.88
30441,0.41,Premium,F,VS2,61.3,58.0,1107,4.84,4.79,2.95
30442,1.1,Ideal,H,SI2,62.0,55.0,4733,6.61,6.65,4.11
30443,0.55,Ideal,G,VS2,61.6,55.0,1752,5.31,5.25,3.25
30444,1.15,Premium,H,SI1,60.2,60.0,4772,6.87,6.78,4.11
30445,0.35,Ideal,I,IF,62.5,55.0,945,4.54,4.52,2.83
30446,0.3,Ideal,E,VS2,62.1,55.0,844,4.33,4.3,2.68
30447,0.31,Premium,J,VS2,62.5,60.0,488,4.36,4.31,2.71
30448,0.53,Ideal,I,VS1,61.6,57.0,1383,5.21,5.18,3.2
30449,0.9,Good,G,VS1,63.9,60.0,4479,6.09,6.14,3.91
30450,0.7,Premium,G,VS2,62.2,61.0,2657,5.59,5.54,3.46
30451,2.02,Very Good,J,VS2,61.5,59.0,13564,8.06,8.13,4.98
30452,1.12,Ideal,F,VVS2,61.4,57.0,9461,6.66,6.69,4.1
30453,0.73,Ideal,D,SI1,62.4,53.0,3195,5.79,5.82,3.62
30454,1.01,Ideal,G,VS1,61.5,56.0,6794,6.48,6.43,3.97
30455,1.01,Premium,G,VVS2,60.9,59.0,6968,6.59,6.54,4.0
30456,0.7,Fair,I,VS2,64.7,60.0,2117,5.55,5.49,3.57
30457,1.52,Premium,H,VS2,59.4,59.0,11206,7.49,7.45,4.44
30458,0.44,Very Good,F,SI2,61.9,59.0,711,4.85,4.9,3.02
30459,1.75,Good,I,VS1,58.3,59.0,13047,7.92,7.97,4.63
30460,0.4,Very Good,H,VVS1,62.9,56.0,954,4.69,4.72,2.96
30461,0.32,Ideal,H,VS1,61.1,56.0,720,4.46,4.44,2.72
30462,0.54,Premium,D,SI1,62.0,55.0,1786,5.24,5.21,3.24
30463,0.4,Ideal,H,VS1,61.1,57.0,815,4.74,4.78,2.91
30464,0.51,Very Good,E,VS2,60.0,57.0,1549,5.15,5.19,3.1
30465,0.4,Premium,G,SI1,61.4,60.0,702,4.67,4.71,2.88
30466,0.74,Premium,F,SI1,61.4,59.0,2671,5.82,5.81,3.57
30467,0.7,Premium,H,VS1,62.3,60.0,2333,5.65,5.61,3.51
30468,0.68,Good,F,SI1,58.1,60.0,2074,5.8,5.91,3.4
30469,0.52,Very Good,I,SI1,63.3,55.0,1073,5.13,5.1,3.24
30470,0.59,Very Good,F,VS2,61.6,56.0,1784,5.39,5.41,3.33
30471,0.41,Very Good,E,SI2,62.9,58.0,683,4.72,4.75,2.98
30472,0.37,Good,F,SI1,63.7,55.0,738,4.59,4.55,2.91
30473,2.39,Ideal,I,VS2,62.2,55.0,17955,8.58,8.56,5.33
30474,0.7,Ideal,G,VS1,61.1,56.0,3017,5.72,5.74,3.5
30475,0.3,Ideal,D,VS2,61.5,55.0,710,4.3,4.35,2.66
30476,1.11,Premium,H,SI2,60.4,59.0,3605,6.7,6.64,4.03
30477,0.31,Premium,I,VVS1,61.0,58.0,732,4.39,4.33,2.66
30478,1.73,Premium,I,SI2,62.0,60.0,9207,7.67,7.63,4.74
30479,0.31,Ideal,H,VS2,62.2,55.0,489,4.35,4.37,2.71
30480,1.2,Very Good,F,SI2,62.8,57.0,5880,6.73,6.78,4.24
30481,0.52,Very Good,E,VS2,63.0,58.0,1641,5.07,5.12,3.21
30482,0.3,Ideal,F,VVS1,61.6,55.0,814,4.33,4.37,2.68
30483,0.51,Very Good,G,VS1,63.3,56.0,1560,5.05,5.08,3.21
30484,1.0,Good,G,SI1,63.9,60.0,4737,6.22,6.27,3.99
30485,0.38,Good,E,SI1,58.9,58.0,680,4.73,4.77,2.8
30486,2.09,Premium,H,SI2,60.9,58.0,13119,8.23,8.2,5.0
30487,0.35,Premium,D,SI2,62.3,58.0,669,4.54,4.48,2.81
30488,1.02,Very Good,H,SI1,63.4,57.0,4884,6.42,6.36,4.05
30489,0.7,Very Good,D,SI1,62.6,57.0,2726,5.67,5.7,3.56
30490,0.45,Ideal,F,VVS1,61.8,55.0,1833,4.92,4.95,3.05
30491,1.2,Very Good,G,VS1,60.2,60.0,8442,6.91,7.0,4.19
30492,1.25,Premium,F,I1,58.0,59.0,3724,7.12,7.05,4.11
30493,1.76,Premium,J,VS1,62.0,58.0,11177,7.74,7.7,4.79
30494,0.38,Ideal,I,VS1,61.5,53.9,703,4.66,4.7,2.89
30495,0.37,Premium,D,VS1,60.2,60.0,803,4.63,4.68,2.8
30496,0.75,Ideal,G,SI1,62.2,57.0,2478,5.84,5.8,3.62
30497,1.71,Ideal,H,VS2,62.4,58.0,13190,7.64,7.68,4.78
30498,1.59,Ideal,G,VVS2,62.6,55.0,15823,7.47,7.44,4.67
30499,0.91,Very Good,H,VS2,63.7,57.0,3924,6.1,6.12,3.89
30500,0.36,Premium,E,VS1,61.3,58.0,1094,4.58,4.56,2.8
30501,0.76,Ideal,E,SI1,61.7,57.0,2949,5.84,5.89,3.62
30502,0.34,Very Good,G,VVS1,61.7,56.0,819,4.49,4.51,2.78
30503,0.41,Premium,G,SI1,61.3,60.0,719,4.75,4.81,2.93
30504,0.7,Good,E,SI1,63.6,62.0,2386,5.57,5.6,3.55
30505,0.54,Very Good,G,VS1,63.6,56.0,1698,5.17,5.24,3.31
30506,0.72,Premium,F,VS2,62.0,56.0,2724,5.78,5.68,3.55
30507,1.5,Very Good,H,SI1,61.5,62.0,8791,7.24,7.3,4.47
30508,0.27,Ideal,G,IF,61.6,57.0,566,4.18,4.21,2.58
30509,0.21,Premium,D,VS2,58.3,59.0,386,3.96,3.93,2.3
30510,1.04,Premium,G,SI2,62.8,59.0,3564,6.47,6.42,4.05
30511,1.01,Good,F,SI2,63.9,54.0,4416,6.33,6.44,4.08
30512,1.84,Premium,H,SI1,59.7,58.0,13779,7.98,8.01,4.77
30513,0.7,Ideal,G,VVS2,60.3,57.0,3191,5.75,5.83,3.49
30514,1.0,Good,F,SI2,62.7,57.0,4081,6.29,6.34,3.96
30515,0.54,Very Good,E,VS2,62.6,60.0,1426,5.26,5.19,3.27
30516,0.41,Ideal,G,IF,62.4,54.0,1259,4.77,4.82,2.99
30517,1.24,Premium,H,VS1,61.2,59.0,7493,6.94,6.91,4.24
30518,1.17,Premium,H,SI2,62.7,56.0,4914,6.74,6.68,4.21
30519,0.54,Ideal,E,VVS2,61.9,54.5,2479,5.22,5.25,3.23
30520,0.4,Ideal,D,VS1,62.2,57.0,1043,4.71,4.74,2.94
30521,0.54,Very Good,E,SI1,63.2,57.0,1440,5.15,5.2,3.27
30522,0.3,Premium,G,VVS2,61.2,59.0,684,4.31,4.35,2.65
30523,0.7,Very Good,F,SI1,62.5,59.0,2672,5.66,5.54,3.5
30524,1.02,Premium,G,VS2,61.5,59.0,5250,6.4,6.45,3.95
30525,0.33,Ideal,G,VVS1,62.3,55.0,1040,4.44,4.42,2.76
30526,1.02,Premium,I,SI2,62.0,59.0,3856,6.45,6.42,3.99
30527,0.71,Ideal,H,SI1,62.7,55.0,2313,5.66,5.7,3.56
30528,0.96,Premium,I,VS2,60.6,60.0,3808,6.47,6.4,3.9
30529,0.9,Premium,H,VS2,61.3,59.0,4155,6.19,6.24,3.81
30530,1.0,Very Good,G,VVS1,60.7,58.0,7945,6.46,6.53,3.94
30531,2.48,Premium,I,SI2,63.0,62.0,17607,8.62,8.58,5.42
30532,1.63,Ideal,G,VS1,61.7,55.0,15840,7.6,7.56,4.68
30533,0.5,Good,I,VS1,61.2,61.0,1193,5.03,5.06,3.09
30534,1.51,Premium,H,SI2,62.3,62.0,7018,7.32,7.21,4.51
30535,1.01,Ideal,D,VVS1,62.5,55.0,11767,6.44,6.39,4.01
30536,1.15,Ideal,J,SI1,61.8,57.0,4347,6.73,6.67,4.14
30537,1.01,Very Good,D,SI1,61.1,58.0,5619,6.46,6.51,3.96
30538,1.04,Premium,F,VS1,59.4,60.0,7632,6.58,6.56,3.9
30539,0.41,Premium,E,SI2,60.0,59.0,876,4.82,4.78,2.88
30540,1.26,Very Good,G,VVS2,60.9,56.0,10020,6.95,7.01,4.25
30541,0.46,Very Good,E,VS2,62.6,58.0,1245,4.91,4.96,3.09
30542,0.26,Ideal,E,VVS1,62.0,56.0,599,4.09,4.13,2.55
30543,0.72,Very Good,F,VS1,63.2,57.0,3083,5.69,5.73,3.61
30544,0.52,Ideal,F,VVS1,60.9,57.0,2188,5.2,5.25,3.18
30545,0.67,Premium,F,VS2,62.5,59.0,2211,5.58,5.53,3.47
30546,1.03,Very Good,E,SI2,61.7,54.9,5393,6.46,6.52,4.01
30547,1.21,Very Good,E,VS1,60.0,58.0,10430,6.89,6.97,4.16
30548,0.72,Ideal,E,VVS1,61.6,56.0,4702,5.75,5.77,3.55
30549,1.79,Premium,J,SI1,60.9,60.0,9205,7.79,7.83,4.76
30550,2.01,Ideal,I,SI2,62.3,57.0,13796,8.06,8.08,5.03
30551,1.2,Very Good,G,VS2,62.2,58.0,8124,6.75,6.79,4.21
30552,0.51,Ideal,E,VVS2,61.7,57.0,2209,5.11,5.14,3.16
30553,0.56,Premium,I,VVS1,60.6,59.0,1743,5.33,5.29,3.22
30554,0.41,Good,E,SI2,63.8,57.0,818,4.75,4.68,3.01
30555,0.91,Good,G,SI1,64.3,60.0,3344,6.04,6.12,3.91
30556,1.51,Very Good,F,SI1,62.1,55.0,11302,7.29,7.37,4.55
30557,1.51,Premium,I,SI1,62.7,61.0,8794,7.33,7.27,4.58
30558,1.2,Ideal,I,VS1,62.1,57.0,6324,6.84,6.8,4.23
30559,0.27,Ideal,E,VVS2,61.5,57.0,620,4.14,4.18,2.56
30560,0.31,Ideal,E,VS1,61.8,56.0,942,4.37,4.34,2.69
30561,0.46,Good,I,VVS1,63.5,57.0,1089,4.85,4.91,3.1
30562,2.01,Premium,H,SI1,62.3,58.0,17235,8.04,7.99,4.99
30563,1.0,Fair,G,SI1,66.1,62.0,3700,6.1,6.03,4.01
30564,0.9,Very Good,F,VS2,61.7,56.0,4678,6.18,6.21,3.82
30565,1.54,Good,J,SI1,62.9,62.0,7349,7.3,7.36,4.61
30566,0.42,Ideal,E,SI1,62.3,57.0,992,4.8,4.76,2.98
30567,0.32,Ideal,D,VS2,61.6,56.0,758,4.37,4.4,2.7
30568,0.32,Ideal,G,VS2,61.8,57.0,720,4.4,4.37,2.71
30569,1.37,Ideal,G,IF,62.3,54.0,13439,7.11,7.15,4.43
30570,2.55,Good,H,SI2,63.7,59.0,14775,8.66,8.57,5.49
30571,0.23,Very Good,E,VS2,62.4,60.0,400,3.9,3.92,2.44
30572,1.02,Premium,D,SI1,62.5,59.0,5998,6.4,6.34,3.98
30573,0.9,Very Good,H,VS2,62.1,60.0,4064,6.11,6.2,3.82
30574,1.69,Premium,I,VS2,62.4,58.0,10600,7.66,7.53,4.74
30575,0.5,Premium,D,VS2,62.8,58.0,1845,5.07,5.03,3.17
30576,1.18,Ideal,G,VVS2,62.2,54.0,9252,6.78,6.82,4.23
30577,0.96,Premium,H,SI1,63.0,58.0,4026,6.27,6.23,3.94
30578,1.11,Premium,H,I1,61.0,59.0,3263,6.67,6.61,4.05
30579,0.71,Ideal,F,VS1,61.5,57.0,3710,5.71,5.77,3.53
30580,0.3,Ideal,G,SI1,61.4,57.0,477,4.28,4.32,2.64
30581,0.32,Ideal,H,VVS2,61.5,55.0,628,4.41,4.44,2.72
30582,1.0,Premium,F,VVS2,59.9,60.0,8448,6.46,6.5,3.88
30583,0.33,Ideal,D,VS2,62.5,56.0,1002,4.46,4.43,2.78
30584,1.0,Ideal,G,VS1,62.7,54.0,6465,6.42,6.37,4.01
30585,0.52,Premium,F,SI1,58.6,61.0,1338,5.3,5.28,3.1
30586,0.5,Premium,E,VS1,62.8,59.0,1775,5.09,5.0,3.17
